groundSteeringRequest,angularVelocityX,angularVelocityY,angularVelocityZ,magneticFieldX,magneticFieldY,magneticFieldZ,accelerationX,accelerationY,accelerationZ,heading,pedal,voltage,distance
-0.014994043856859207,0.67138671875,0.244140625,0.54931640625,-162.69020080566406,92.29035186767578,49.42362594604492,-9.84735107421875,0.1364694982767105,-0.35913026332855225,2.3402836322784424,0.06701865047216415,0.005274724680930376,3.049999952316284
-0.014994043856859207,0.3662109375,0.9765625,0.42724609375,-163.91607666015625,90.3639907836914,47.230770111083984,-9.931148529052734,0.11013327538967133,-0.35673603415489197,2.3517231941223145,0.0876339003443718,0.005274724680930376,3.049999952316284
-0.014994043856859207,1.708984375,0.48828125,0.42724609375,-157.08624267578125,64.62075805664062,-9.277472496032715,-9.069235801696777,-0.6560112833976746,-0.9720458984375,2.368459463119507,0.10826440900564194,0.0057142856530845165,3.049999952316284
-0.014994043856859207,3.0517578125,10.07080078125,-2.0751953125,123.4624252319336,-83.8843994140625,-226.20164489746094,-11.24795913696289,-1.7956511974334717,-0.8547300100326538,2.3784213066101074,0.10826440900564194,0.012307691387832165,3.049999952316284
-0.014994043856859207,-0.8544921875,-4.33349609375,0.67138671875,123.4624252319336,-83.8843994140625,-226.20164489746094,-11.24795913696289,-1.7956511974334717,-0.8547300100326538,2.3831627368927,0.10826440900564194,0.023736262694001198,3.059999942779541
-0.01798575185239315,-4.5166015625,8.85009765625,-2.685546875,-196.4891357421875,163.91607666015625,179.8142852783203,-12.51449203491211,-2.31758713722229,-2.7964274883270264,2.392176389694214,0.10826440900564194,0.012307691387832165,3.140000104904175
-0.01798575185239315,-5.2490234375,2.86865234375,-0.732421875,290.00537109375,-75.3033218383789,-107.95604705810547,-11.669339179992676,-1.01753568649292,-1.9009960889816284,2.4005303382873535,0.10826440900564194,0.012307691387832165,3.130000114440918
-0.01798575185239315,-1.40380859375,10.1318359375,-3.5400390625,290.00537109375,-75.3033218383789,-107.95604705810547,-8.580819129943848,-1.3096283674240112,-0.3064578175544739,2.4072694778442383,0.10826440900564194,0.012747252359986305,3.140000104904175
-0.01798575185239315,-6.89697265625,31.6162109375,-5.7373046875,240.62039184570312,-118.38382720947266,-230.41868591308594,-15.401899337768555,0.2585737705230713,-9.27034854888916,2.4130845069885254,0.10826440900564194,0.012307691387832165,3.180000066757202
-0.01798575185239315,2.01416015625,34.97314453125,-0.67138671875,294.2083435058594,-25.217857360839844,-37.10988998413086,-12.591106414794922,-6.543353080749512,-1.968033790588379,2.4139394760131836,0.10826440900564194,0.012747252359986305,3.2300000190734863
-0.014994043856859207,-25.390625,16.11328125,-4.69970703125,294.2083435058594,-25.217857360839844,-37.10988998413086,-22.883779525756836,-6.220135688781738,0.07661445438861847,2.417126178741455,0.10826440900564194,0.021098898723721504,3.259999990463257
-0.014994043856859207,-31.92138671875,4.82177734375,-5.859375,333.43609619140625,-82.65853118896484,-181.8384552001953,-17.50161361694336,-3.426102638244629,-2.185906171798706,2.4223928451538086,0.10826440900564194,0.012747252359986305,1.940000057220459
-0.01798575185239315,-8.4228515625,-0.06103515625,-1.64794921875,-147.1041717529297,56.0396842956543,-39.80879211425781,-6.2153472900390625,1.9249380826950073,0.9504980444908142,2.430896520614624,0.10826440900564194,0.012307691387832165,3.369999885559082
-0.020986337214708328,28.9306640625,-16.357421875,-4.0283203125,-147.1041717529297,56.0396842956543,-39.80879211425781,-10.745177268981934,1.6112977266311646,0.208295539021492,2.4336485862731934,0.10826440900564194,0.012747252359986305,3.4800000190734863
-0.020986337214708328,28.6865234375,-25.93994140625,-6.77490234375,246.39947509765625,-127.6654052734375,-202.9236297607422,-7.38132381439209,-1.7262194156646729,-0.2106897532939911,2.4394400119781494,0.10826440900564194,0.013626373372972012,0.9399999976158142
-0.020986337214708328,12.939453125,-31.67724609375,-4.82177734375,195.4384002685547,-108.5768814086914,-188.24835205078125,-3.7205893993377686,-0.1388636976480484,5.195417404174805,2.4436075687408447,0.10826440900564194,0.012747252359986305,2.0999999046325684
-0.020986337214708328,4.638671875,-3.23486328125,-1.03759765625,315.74859619140625,-44.306373596191406,-34.91703414916992,-9.62947940826416,-1.8124107122421265,0.05985504016280174,2.4484376907348633,0.10826440900564194,0.021098898723721504,2.140000104904175
-0.020986337214708328,-16.2353515625,13.24462890625,-5.126953125,315.74859619140625,-44.306373596191406,-34.91703414916992,-12.928689002990723,-4.72615385055542,-0.8259995579719543,2.449944019317627,0.10826440900564194,0.024175824597477913,2.140000104904175
-0.020986337214708328,13.00048828125,-19.8974609375,-4.08935546875,81.78291320800781,-54.113319396972656,-212.0324249267578,-3.160346269607544,8.099584579467773,4.41969633102417,2.4550061225891113,0.10826440900564194,0.012307691387832165,2.200000047683716
-0.020986337214708328,-18.00537109375,19.59228515625,1.40380859375,81.78291320800781,-54.113319396972656,-212.0324249267578,-24.277204513549805,-2.473210334777832,-2.8993782997131348,2.456214666366577,0.10826440900564194,0.03252747282385826,2.2200000286102295
-0.020986337214708328,-18.798828125,5.7373046875,-7.26318359375,307.51776123046875,-22.065624237060547,-20.91648292541504,-11.18092155456543,-3.4787750244140625,1.42454993724823,2.4596056938171387,0.10826440900564194,0.1006593331694603,2.2799999713897705
-0.020986337214708328,-16.4794921875,-10.7421875,-11.29150390625,312.24609375,-128.7161407470703,-227.21372985839844,-12.6150484085083,2.140416383743286,6.897695064544678,2.462883949279785,0.10826440900564194,0.042637359350919724,2.3299999237060547
-0.020986337214708328,-12.63427734375,2.9296875,-9.70458984375,312.24609375,-128.7161407470703,-227.21372985839844,-18.997989654541016,-3.1675288677215576,1.5059528350830078,2.4613037109375,0.10826440900564194,0.09098900854587555,2.359999895095825
-0.020986337214708328,-18.98193359375,12.3291015625,-8.544921875,-69.17398071289062,4.728348255157471,-78.77417755126953,-7.026981830596924,0.4405331015586853,-1.4939818382263184,2.460357427597046,0.10826440900564194,0.017582418397068977,2.430000066757202
-0.020986337214708328,-14.404296875,7.75146484375,-10.6201171875,-69.17398071289062,4.728348255157471,-78.77417755126953,-15.875950813293457,-3.797203779220581,0.002394201699644327,2.4567606449127197,0.10826440900564194,0.042637359350919724,1.7000000476837158
-0.020986337214708328,-2.3193359375,0.67138671875,-4.21142578125,-213.826416015625,152.8832550048828,147.2587890625,-10.287884712219238,2.669534921646118,-1.7286136150360107,2.456481695175171,0.10826440900564194,0.012747252359986305,2.569999933242798
-0.020986337214708328,-9.82666015625,4.69970703125,-4.94384765625,-213.826416015625,152.8832550048828,147.2587890625,-11.566388130187988,-2.5546131134033203,-2.7269957065582275,2.4566335678100586,0.10826440900564194,0.09758241474628448,2.690000057220459
-0.020986337214708328,4.638671875,-2.50244140625,-8.056640625,58.666542053222656,-53.06257629394531,-215.743408203125,-5.355829238891602,2.7964274883270264,2.1763293743133545,2.456632614135742,0.10826440900564194,0.03384615108370781,2.619999885559082
-0.020986337214708328,28.25927734375,-9.09423828125,-4.39453125,-179.50210571289062,175.29913330078125,171.88626098632812,1.137245774269104,5.274426460266113,3.756502389907837,2.4636690616607666,0.10826440900564194,0.03384615108370781,2.6700000762939453
-0.020986337214708328,20.8740234375,-5.4931640625,-0.3662109375,-179.50210571289062,175.29913330078125,171.88626098632812,-10.362104415893555,-3.179499864578247,-1.5298948287963867,2.4696426391601562,0.10826440900564194,7.365494251251221,2.7200000286102295
-0.020986337214708328,12.51220703125,3.662109375,-6.77490234375,321.17742919921875,-144.30218505859375,-238.85275268554688,-4.05817174911499,-0.009576806798577309,-0.48602294921875,2.4701220989227295,0.10826440900564194,0.03340659290552139,2.859999895095825
-0.023986920714378357,-23.5595703125,14.58740234375,-8.60595703125,285.1018981933594,-27.319345474243164,-34.07362747192383,-5.468356609344482,1.0127472877502441,-0.8403647541999817,2.4748451709747314,0.10826440900564194,0.011868131347000599,2.8499999046325684
-0.023986920714378357,-6.4697265625,-0.18310546875,-6.103515625,-107.87638854980469,15.060665130615234,-46.89340591430664,-18.131288528442383,-2.6431987285614014,-2.118868350982666,2.4787323474884033,0.10826440900564194,0.012307691387832165,2.9000000953674316
-0.035980381071567535,17.15087890625,-4.21142578125,-9.765625,-45.707366943359375,-21.890501022338867,-98.3412094116211,-12.758700370788574,2.6120738983154297,2.073378562927246,2.4824562072753906,0.10826440900564194,0.012307691387832165,2.9700000286102295
-0.07196963578462601,-13.73291015625,7.568359375,-11.04736328125,210.84930419921875,-117.68333435058594,-188.24835205078125,-11.417947769165039,1.7166426181793213,-0.7038952708244324,2.484429121017456,0.10826440900564194,0.012307691387832165,1.2300000190734863
-0.07196963578462601,20.263671875,15.19775390625,-20.08056640625,306.4670104980469,-148.50515747070312,-227.04505920410156,-7.5201873779296875,3.4955344200134277,-6.588842868804932,2.480436325073242,0.10826440900564194,0.15604396164417267,1.2899999618530273
-0.07196963578462601,6.04248046875,-0.67138671875,-26.06201171875,363.2071838378906,-84.05952453613281,-155.524169921875,-9.016563415527344,4.76924991607666,0.22744916379451752,2.4791481494903564,0.10826440900564194,0.032087910920381546,1.2699999809265137
-0.07196963578462601,21.484375,-15.9912109375,-22.4609375,243.42237854003906,44.48149871826172,-14.506593704223633,-7.527369976043701,0.9504980444908142,2.0685901641845703,2.468425989151001,0.10826440900564194,0.07472527772188187,1.2599999904632568
