groundSteeringRequest,angularVelocityX,angularVelocityY,angularVelocityZ,magneticFieldX,magneticFieldY,magneticFieldZ,accelerationX,accelerationY,accelerationZ,heading,pedal,voltage,distance
0.05098330229520798,-2.86865234375,2.8076171875,-0.30517578125,75.82869720458984,99.2953109741211,198.87527465820312,-6.955155849456787,-3.9384617805480957,1.668758511543274,1.9311238527297974,0.1031067818403244,0.005274724680930376,0.49000000953674316
0.0779796913266182,-5.67626953125,-7.6904296875,7.50732421875,75.82869720458984,99.2953109741211,198.87527465820312,-15.976508140563965,-2.054224967956543,-0.5578489899635315,1.9426965713500977,0.1031067818403244,0.0057142856530845165,1.600000023841858
0.06298563629388809,-14.22119140625,-8.544921875,11.962890625,-90.1888656616211,149.7310333251953,184.70603942871094,-6.081272125244141,1.1037269830703735,-0.05027823522686958,1.9547780752182007,0.1031067818403244,0.00483516464009881,1.5800000429153442
0.06298563629388809,-9.09423828125,6.53076171875,16.66259765625,39.578025817871094,-52.537200927734375,-169.6934051513672,-15.325284957885742,-1.7812860012054443,-2.6671407222747803,1.981085181236267,0.1031067818403244,0.014065933413803577,1.5700000524520874
0.05998505279421806,-14.7705078125,-8.30078125,13.73291015625,39.578025817871094,-52.537200927734375,-169.6934051513672,0.4118026793003082,1.8052279949188232,-0.28969839215278625,1.9990005493164062,0.1031067818403244,0.00483516464009881,1.4900000095367432
0.05998505279421806,-23.4375,-1.52587890625,14.83154296875,225.0343475341797,8.931324005126953,26.482967376708984,-10.182539939880371,-1.213860273361206,0.4189852774143219,2.024780511856079,0.1031067818403244,0.005274724680930376,1.5
0.06298563629388809,-15.56396484375,5.859375,18.06640625,225.0343475341797,8.931324005126953,26.482967376708984,-12.931082725524902,-2.030282974243164,0.9457096457481384,2.043093204498291,0.1031067818403244,0.0057142856530845165,0.7400000095367432
0.05998505279421806,22.94921875,4.2724609375,16.11328125,-202.6184844970703,163.0404510498047,204.2730712890625,-7.649474143981934,3.6846764087677,-2.9065608978271484,2.061728000640869,0.1031067818403244,0.005274724680930376,2.690000057220459
0.06298563629388809,25.0244140625,9.1552734375,19.53125,-202.6184844970703,163.0404510498047,204.2730712890625,-12.188880920410156,-3.2130186557769775,-1.7836802005767822,2.077784776687622,0.1031067818403244,0.006153845693916082,2.6500000953674316
0.05998505279421806,-13.0615234375,-3.47900390625,20.01953125,308.5685119628906,-90.7142333984375,-115.71538543701172,-9.624691009521484,0.7757213115692139,3.9456443786621094,2.1044399738311768,0.1031067818403244,0.005274724680930376,2.609999895095825
0.06298563629388809,33.02001953125,0.06103515625,18.5546875,-223.1079864501953,149.20565795898438,201.06813049316406,-9.078812599182129,7.398083209991455,-1.1037269830703735,2.1261236667633057,0.10826440900564194,0.013186813332140446,2.569999933242798
0.06298563629388809,29.60205078125,2.8076171875,19.22607421875,-223.1079864501953,149.20565795898438,201.06813049316406,-6.947973251342773,-0.15083470940589905,-2.9305028915405273,2.1431868076324463,0.10826440900564194,0.006153845693916082,2.509999990463257
0.06298563629388809,-12.8173828125,-2.74658203125,15.68603515625,321.8779296875,-154.8096160888672,-212.2010955810547,-11.013327598571777,-1.4101847410202026,-0.40701428055763245,2.157325506210327,0.10826440900564194,0.006153845693916082,0.25
0.06298563629388809,-2.5634765625,7.32421875,15.869140625,321.8779296875,-154.8096160888672,-212.2010955810547,-13.426682472229004,-0.2537853717803955,-0.38786065578460693,2.167048931121826,0.10826440900564194,0.017142856493592262,0.8199999928474426
0.08097139000892639,10.07080078125,18.24951171875,26.7333984375,-205.4204559326172,91.94010162353516,117.23351287841797,-11.23598861694336,-0.4692635238170624,-8.20732307434082,2.188431739807129,0.10826440900564194,0.005274724680930376,2.390000104904175
0.09597431123256683,-27.89306640625,27.587890625,20.69091796875,-191.9359130859375,74.60282897949219,71.18351745605469,-1.1276689767837524,0.3495534360408783,3.114856243133545,2.2194159030914307,0.10826440900564194,0.006153845693916082,2.3399999141693115
0.0929737240076065,22.76611328125,6.2255859375,27.9541015625,-191.9359130859375,74.60282897949219,71.18351745605469,-6.720523834228516,-0.325611412525177,1.699883222579956,2.254782199859619,0.10826440900564194,0.006153845693916082,0.27000001072883606
0.09597431123256683,-38.26904296875,-15.93017578125,24.658203125,-121.01068878173828,135.02061462402344,167.83790588378906,-5.085284233093262,-3.0406360626220703,0.30885201692581177,2.313117027282715,0.10826440900564194,0.0057142856530845165,0.2199999988079071
0.11696065217256546,-8.056640625,5.31005859375,31.25,-142.20069885253906,7.004960536956787,-19.904396057128906,-8.846574783325195,-4.649539470672607,-0.8283937573432922,2.3476064205169678,0.10826440900564194,0.008351648226380348,2.200000047683716
0.13795585930347443,28.3203125,-17.578125,39.0625,-142.20069885253906,7.004960536956787,-19.904396057128906,-0.9696516990661621,8.487444877624512,6.53377628326416,2.3919270038604736,0.10826440900564194,0.006153845693916082,1.149999976158142
0.07197851687669754,0.6103515625,-9.6435546875,44.677734375,53.938194274902344,62.694393157958984,171.04286193847656,-9.126696586608887,0.6991068720817566,3.957615375518799,2.419649362564087,0.10826440900564194,0.013186813332140446,0.3199999928474426
0.06298563629388809,14.09912109375,-11.16943359375,46.875,53.938194274902344,62.694393157958984,171.04286193847656,-9.126696586608887,0.6991068720817566,3.957615375518799,2.435051918029785,0.1031067818403244,0.006153845693916082,0.23000000417232513
0.06298563629388809,-15.380859375,-14.22119140625,21.6064453125,188.60855102539062,18.03777313232422,42.67637252807617,-12.100295066833496,1.1420341730117798,2.9688100814819336,2.507216453552246,0.1031067818403244,0.012307691387832165,0.8999999761581421
0.06298563629388809,10.80322265625,-11.65771484375,21.8505859375,-185.63145446777344,133.09425354003906,182.85055541992188,-3.3446996212005615,2.2242133617401123,2.693476915359497,2.5213985443115234,0.1031067818403244,0.005274724680930376,0.8999999761581421
0.1349552720785141,5.37109375,-13.916015625,25.0244140625,310.66998291015625,-85.81076049804688,-52.29121017456055,-14.290989875793457,3.6535518169403076,0.4381389021873474,2.5505130290985107,0.1031067818403244,0.005274724680930376,1.0199999809265137
0.1349552720785141,-13.5498046875,-5.7373046875,41.015625,310.66998291015625,-85.81076049804688,-52.29121017456055,-9.732429504394531,-3.9217023849487305,0.9864110946655273,2.5967166423797607,0.10826440900564194,0.005274724680930376,1.0499999523162842
0.1349552720785141,-2.62451171875,5.7373046875,43.3349609375,316.62420654296875,-77.75505828857422,-80.62966918945312,-7.359776020050049,-0.38546645641326904,-3.074154853820801,2.6284148693084717,0.1031067818403244,0.0057142856530845165,2.0199999809265137
0.1349552720785141,-12.8173828125,22.15576171875,48.095703125,253.57955932617188,-11.20793628692627,-20.91648292541504,-13.364433288574219,-1.259350061416626,-6.818686485290527,2.645097017288208,0.10826440900564194,0.006153845693916082,1.1799999475479126
0.13195469975471497,-19.59228515625,2.86865234375,46.32568359375,253.57955932617188,-11.20793628692627,-20.91648292541504,-6.584054470062256,-2.6120738983154297,1.8267759084701538,2.645097017288208,0.1031067818403244,0.005274724680930376,2.130000114440918
0.13195469975471497,18.5546875,0.48828125,52.24609375,-170.57078552246094,149.90614318847656,170.36813354492188,-2.4684219360351562,1.9369091987609863,2.9903578758239746,2.730177164077759,0.1031067818403244,0.0057142856530845165,0.27000001072883606
0.1349552720785141,14.09912109375,-6.04248046875,53.64990234375,-170.57078552246094,149.90614318847656,170.36813354492188,-15.89271068572998,-3.8810009956359863,-2.3942017555236816,2.8525781631469727,0.10826440900564194,0.042637359350919724,0.2199999988079071
0.1349552720785141,-2.5634765625,-15.93017578125,50.84228515625,-160.58871459960938,51.661582946777344,-12.313735961914062,-13.558363914489746,-2.63362193107605,3.1723172664642334,2.9033000469207764,0.10826440900564194,0.072967030107975,0.2199999988079071
0.05998505279421806,-8.30078125,3.5400390625,43.27392578125,-191.41053771972656,74.42770385742188,59.881866455078125,-5.616796970367432,3.574542999267578,2.964021682739258,2.97033429145813,0.1031067818403244,0.041318681091070175,1.559999942779541
-0.2878963053226471,-10.25390625,5.31005859375,13.85498046875,-90.53911590576172,125.56391143798828,130.72802734375,-12.071564674377441,-8.470685005187988,0.6153098344802856,3.0747768878936768,0.10826440900564194,0.07208790630102158,1.2200000286102295
0.27890342473983765,-27.77099609375,-5.31005859375,-2.8076171875,-135.72109985351562,39.40290069580078,-36.94120788574219,-20.989965438842773,-8.834604263305664,1.0295066833496094,3.0578866004943848,0.10826440900564194,0.02241758070886135,0.23999999463558197
0.2908880114555359,-21.66748046875,-22.39990234375,-9.09423828125,-135.72109985351562,39.40290069580078,-36.94120788574219,-12.282254219055176,-5.1547160148620605,-0.9217676520347595,3.059072494506836,0.10826440900564194,7.263955593109131,0.23999999463558197
-0.2908880114555359,-15.0146484375,14.83154296875,0.79345703125,178.80160522460938,-129.41664123535156,-201.9115447998047,-9.72285270690918,-4.5825018882751465,-6.021417140960693,-3.103348731994629,0.10826440900564194,0.014065933413803577,1.3600000143051147
-0.2908880114555359,-23.86474609375,22.3388671875,-17.02880859375,303.1396484375,-34.84967803955078,-21.759889602661133,-19.132064819335938,-5.513846397399902,-7.491456985473633,-3.0926241874694824,0.10826440900564194,0.05230769142508507,0.8299999833106995
-0.06596846878528595,4.21142578125,-9.521484375,-0.8544921875,77.22969055175781,101.7470474243164,158.7291259765625,-17.652448654174805,0.9672574996948242,1.070208191871643,3.1377081871032715,0.10826440900564194,0.0698901042342186,0.6600000262260437
-0.12295293807983398,2.86865234375,3.35693359375,-20.5078125,191.41053771972656,-124.16291809082031,-181.33241271972656,-9.334992408752441,-1.0486602783203125,0.38067805767059326,3.1410975456237793,0.10826440900564194,0.21934065222740173,1.7400000095367432
-0.0569755919277668,-5.7373046875,0.42724609375,-36.80419921875,360.0549621582031,-146.0534210205078,-217.59890747070312,-15.148114204406738,-4.163516521453857,4.750096321105957,3.1222667694091797,0.10826440900564194,0.03252747282385826,0.800000011920929
-0.13494640588760376,10.498046875,6.2255859375,-2.13623046875,360.0549621582031,-146.0534210205078,-217.59890747070312,-10.017339706420898,-1.357512354850769,-2.535459518432617,3.1051483154296875,0.10826440900564194,0.10153845697641373,3.4800000190734863
-0.11695177108049393,21.30126953125,-4.33349609375,-9.1552734375,290.3555908203125,-25.918354034423828,-13.157142639160156,-3.8786067962646484,4.201823711395264,4.187458515167236,3.108177423477173,0.10826440900564194,0.03340659290552139,0.6100000143051147
-0.1139511838555336,-9.33837890625,-21.1181640625,-32.77587890625,290.3555908203125,-25.918354034423828,-13.157142639160156,-7.850587368011475,-0.9193734526634216,3.1914708614349365,3.1000008583068848,0.10826440900564194,0.07208790630102158,0.8899999856948853
-0.14994044601917267,-1.03759765625,18.61572265625,-37.353515625,290.3555908203125,-25.918354034423828,-13.157142639160156,-8.310274124145508,4.9152960777282715,-4.651933670043945,3.0805463790893555,0.10826440900564194,0.005274724680930376,1.3600000143051147
-0.1379469931125641,2.5634765625,7.38525390625,-40.771484375,345.16943359375,-73.37696075439453,-104.41373443603516,-8.968679428100586,6.574477672576904,-0.38067805767059326,3.0595297813415527,0.10826440900564194,0.032967034727334976,4.03000020980835
0.012002337723970413,-11.1083984375,-8.6669921875,-45.10498046875,-167.5936737060547,149.3807830810547,183.01922607421875,-8.518569946289062,-2.073378562927246,-0.22505494952201843,2.9964497089385986,0.10826440900564194,0.0057142856530845165,1.440000057220459
0.00900175329297781,-3.11279296875,-9.33837890625,-13.671875,197.01451110839844,26.4437255859375,35.591758728027344,-5.011064052581787,2.229001760482788,-6.641515254974365,2.962998628616333,0.10826440900564194,0.0057142856530845165,1.440000057220459
0.020995214581489563,-10.6201171875,-5.43212890625,-5.615234375,197.01451110839844,26.4437255859375,35.591758728027344,-11.461043357849121,-0.849941611289978,5.023035049438477,2.9639596939086914,0.10826440900564194,0.010109889321029186,1.440000057220459
